Account,Transaction ID,Timestamp,Date,Delta,Amount,Cash Change Type,Currency,Contract
DEMO4543231,247302400964,07/02/2025 23:28:29,2025-07-03,-0.35,"49,298.79", Commission,USD,MBTN5
DEMO4543231,247302400967,07/02/2025 23:28:29,2025-07-03,-5.50,"49,293.29", Trade Paired,USD,MBTN5
DEMO4543231,247302400972,07/02/2025 23:29:30,2025-07-03,-0.50,"49,292.79", Exchange Fee,USD,MGCQ5
DEMO4543231,247302400973,07/02/2025 23:29:30,2025-07-03,-0.19,"49,292.60", Clearing Fee,USD,MGCQ5
DEMO4543231,247302400974,07/02/2025 23:29:30,2025-07-03,-0.02,"49,292.58", Nfa Fee,USD,MGCQ5
DEMO4543231,247302400975,07/02/2025 23:29:30,2025-07-03,-0.35,"49,292.23", Commission,USD,MGCQ5
DEMO4543231,247302400978,07/02/2025 23:29:30,2025-07-03,10.00,"49,302.23", Trade Paired,USD,MGCQ5
DEMO4543231,247302400983,07/02/2025 23:35:04,2025-07-03,-0.35,"49,301.88", Exchange Fee,USD,MESU5
DEMO4543231,247302400984,07/02/2025 23:35:04,2025-07-03,-0.19,"49,301.69", Clearing Fee,USD,MESU5
DEMO4543231,247302400985,07/02/2025 23:35:04,2025-07-03,-0.02,"49,301.67", Nfa Fee,USD,MESU5
DEMO4543231,247302400986,07/02/2025 23:35:04,2025-07-03,-0.35,"49,301.32", Commission,USD,MESU5
DEMO4543231,247302400992,07/02/2025 23:39:13,2025-07-03,-1.15,"49,300.17", Exchange Fee,USD,MBTN5
DEMO4543231,247302400993,07/02/2025 23:39:13,2025-07-03,-0.19,"49,299.98", Clearing Fee,USD,MBTN5
DEMO4543231,247302400994,07/02/2025 23:39:13,2025-07-03,-0.02,"49,299.96", Nfa Fee,USD,MBTN5
DEMO4543231,247302400995,07/02/2025 23:39:13,2025-07-03,-0.35,"49,299.61", Commission,USD,MBTN5
DEMO4543231,247302401001,07/02/2025 23:50:06,2025-07-03,-1.15,"49,298.46", Exchange Fee,USD,MBTN5
DEMO4543231,247302401002,07/02/2025 23:50:06,2025-07-03,-0.19,"49,298.27", Clearing Fee,USD,MBTN5
DEMO4543231,247302401003,07/02/2025 23:50:06,2025-07-03,-0.02,"49,298.25", Nfa Fee,USD,MBTN5
DEMO4543231,247302401004,07/02/2025 23:50:06,2025-07-03,-0.35,"49,297.90", Commission,USD,MBTN5
DEMO4543231,247302401007,07/02/2025 23:50:06,2025-07-03,-8.00,"49,289.90", Trade Paired,USD,MBTN5
DEMO4543231,247302401012,07/02/2025 23:56:15,2025-07-03,-0.35,"49,289.55", Exchange Fee,USD,MESU5
DEMO4543231,247302401013,07/02/2025 23:56:15,2025-07-03,-0.19,"49,289.36", Clearing Fee,USD,MESU5
DEMO4543231,247302401014,07/02/2025 23:56:15,2025-07-03,-0.02,"49,289.34", Nfa Fee,USD,MESU5
DEMO4543231,247302401015,07/02/2025 23:56:15,2025-07-03,-0.35,"49,288.99", Commission,USD,MESU5
DEMO4543231,247302401018,07/02/2025 23:56:15,2025-07-03,-13.75,"49,275.24", Trade Paired,USD,MESU5
DEMO4543231,247302401023,07/02/2025 23:57:01,2025-07-03,-0.50,"49,274.74", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401024,07/02/2025 23:57:01,2025-07-03,-0.19,"49,274.55", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401025,07/02/2025 23:57:01,2025-07-03,-0.02,"49,274.53", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401026,07/02/2025 23:57:01,2025-07-03,-0.35,"49,274.18", Commission,USD,MGCQ5
DEMO4543231,247302401032,07/03/2025 00:02:46,2025-07-03,-0.50,"49,273.68", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401033,07/03/2025 00:02:46,2025-07-03,-0.19,"49,273.49", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401034,07/03/2025 00:02:46,2025-07-03,-0.02,"49,273.47", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401035,07/03/2025 00:02:46,2025-07-03,-0.35,"49,273.12", Commission,USD,MGCQ5
DEMO4543231,247302401038,07/03/2025 00:02:46,2025-07-03,8.00,"49,281.12", Trade Paired,USD,MGCQ5
DEMO4543231,247302401043,07/03/2025 00:05:05,2025-07-03,-0.35,"49,280.77", Exchange Fee,USD,MESU5
DEMO4543231,247302401044,07/03/2025 00:05:05,2025-07-03,-0.19,"49,280.58", Clearing Fee,USD,MESU5
DEMO4543231,247302401045,07/03/2025 00:05:05,2025-07-03,-0.02,"49,280.56", Nfa Fee,USD,MESU5
DEMO4543231,247302401046,07/03/2025 00:05:05,2025-07-03,-0.35,"49,280.21", Commission,USD,MESU5
DEMO4543231,247302401052,07/03/2025 00:06:18,2025-07-03,-1.15,"49,279.06", Exchange Fee,USD,MBTN5
DEMO4543231,247302401053,07/03/2025 00:06:18,2025-07-03,-0.19,"49,278.87", Clearing Fee,USD,MBTN5
DEMO4543231,247302401054,07/03/2025 00:06:18,2025-07-03,-0.02,"49,278.85", Nfa Fee,USD,MBTN5
DEMO4543231,247302401055,07/03/2025 00:06:18,2025-07-03,-0.35,"49,278.50", Commission,USD,MBTN5
DEMO4543231,247302401061,07/03/2025 00:18:02,2025-07-03,-0.50,"49,278.00", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401062,07/03/2025 00:18:02,2025-07-03,-0.19,"49,277.81", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401063,07/03/2025 00:18:02,2025-07-03,-0.02,"49,277.79", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401064,07/03/2025 00:18:02,2025-07-03,-0.35,"49,277.44", Commission,USD,MGCQ5
DEMO4543231,247302401070,07/03/2025 00:22:42,2025-07-03,-0.50,"49,276.94", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401071,07/03/2025 00:22:42,2025-07-03,-0.19,"49,276.75", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401072,07/03/2025 00:22:42,2025-07-03,-0.02,"49,276.73", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401073,07/03/2025 00:22:42,2025-07-03,-0.35,"49,276.38", Commission,USD,MGCQ5
DEMO4543231,247302401076,07/03/2025 00:22:42,2025-07-03,9.00,"49,285.38", Trade Paired,USD,MGCQ5
DEMO4543231,247302401081,07/03/2025 00:22:43,2025-07-03,-1.15,"49,284.23", Exchange Fee,USD,MBTN5
DEMO4543231,247302401082,07/03/2025 00:22:43,2025-07-03,-0.19,"49,284.04", Clearing Fee,USD,MBTN5
DEMO4543231,247302401083,07/03/2025 00:22:43,2025-07-03,-0.02,"49,284.02", Nfa Fee,USD,MBTN5
DEMO4543231,247302401084,07/03/2025 00:22:43,2025-07-03,-0.35,"49,283.67", Commission,USD,MBTN5
DEMO4543231,247302401087,07/03/2025 00:22:43,2025-07-03,26.00,"49,309.67", Trade Paired,USD,MBTN5
DEMO4543231,247302401092,07/03/2025 00:26:39,2025-07-03,-0.35,"49,309.32", Exchange Fee,USD,MESU5
DEMO4543231,247302401093,07/03/2025 00:26:39,2025-07-03,-0.19,"49,309.13", Clearing Fee,USD,MESU5
DEMO4543231,247302401094,07/03/2025 00:26:39,2025-07-03,-0.02,"49,309.11", Nfa Fee,USD,MESU5
DEMO4543231,247302401095,07/03/2025 00:26:39,2025-07-03,-0.35,"49,308.76", Commission,USD,MESU5
DEMO4543231,247302401098,07/03/2025 00:26:39,2025-07-03,10.00,"49,318.76", Trade Paired,USD,MESU5
DEMO4543231,247302401103,07/03/2025 00:33:29,2025-07-03,-1.15,"49,317.61", Exchange Fee,USD,MBTN5
DEMO4543231,247302401104,07/03/2025 00:33:29,2025-07-03,-0.19,"49,317.42", Clearing Fee,USD,MBTN5
DEMO4543231,247302401105,07/03/2025 00:33:29,2025-07-03,-0.02,"49,317.40", Nfa Fee,USD,MBTN5
DEMO4543231,247302401106,07/03/2025 00:33:29,2025-07-03,-0.35,"49,317.05", Commission,USD,MBTN5
DEMO4543231,247302401112,07/03/2025 00:42:16,2025-07-03,-1.15,"49,315.90", Exchange Fee,USD,MBTN5
DEMO4543231,247302401113,07/03/2025 00:42:16,2025-07-03,-0.19,"49,315.71", Clearing Fee,USD,MBTN5
DEMO4543231,247302401114,07/03/2025 00:42:16,2025-07-03,-0.02,"49,315.69", Nfa Fee,USD,MBTN5
DEMO4543231,247302401115,07/03/2025 00:42:16,2025-07-03,-0.35,"49,315.34", Commission,USD,MBTN5
DEMO4543231,247302401118,07/03/2025 00:42:16,2025-07-03,-6.00,"49,309.34", Trade Paired,USD,MBTN5
DEMO4543231,247302401123,07/03/2025 00:51:02,2025-07-03,-0.50,"49,308.84", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401124,07/03/2025 00:51:02,2025-07-03,-0.19,"49,308.65", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401125,07/03/2025 00:51:02,2025-07-03,-0.02,"49,308.63", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401126,07/03/2025 00:51:02,2025-07-03,-0.35,"49,308.28", Commission,USD,MGCQ5
DEMO4543231,247302401132,07/03/2025 00:52:27,2025-07-03,-0.50,"49,307.78", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401133,07/03/2025 00:52:27,2025-07-03,-0.19,"49,307.59", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401134,07/03/2025 00:52:27,2025-07-03,-0.02,"49,307.57", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401135,07/03/2025 00:52:27,2025-07-03,-0.35,"49,307.22", Commission,USD,MGCQ5
DEMO4543231,247302401138,07/03/2025 00:52:27,2025-07-03,-11.00,"49,296.22", Trade Paired,USD,MGCQ5
DEMO4543231,247302401143,07/03/2025 00:54:03,2025-07-03,-1.15,"49,295.07", Exchange Fee,USD,MBTN5
DEMO4543231,247302401144,07/03/2025 00:54:03,2025-07-03,-0.19,"49,294.88", Clearing Fee,USD,MBTN5
DEMO4543231,247302401145,07/03/2025 00:54:03,2025-07-03,-0.02,"49,294.86", Nfa Fee,USD,MBTN5
DEMO4543231,247302401146,07/03/2025 00:54:03,2025-07-03,-0.35,"49,294.51", Commission,USD,MBTN5
DEMO4543231,247302401152,07/03/2025 00:54:31,2025-07-03,-1.15,"49,293.36", Exchange Fee,USD,MBTN5
DEMO4543231,247302401153,07/03/2025 00:54:31,2025-07-03,-0.19,"49,293.17", Clearing Fee,USD,MBTN5
DEMO4543231,247302401154,07/03/2025 00:54:31,2025-07-03,-0.02,"49,293.15", Nfa Fee,USD,MBTN5
DEMO4543231,247302401155,07/03/2025 00:54:31,2025-07-03,-0.35,"49,292.80", Commission,USD,MBTN5
DEMO4543231,247302401158,07/03/2025 00:54:31,2025-07-03,-5.00,"49,287.80", Trade Paired,USD,MBTN5
DEMO4543231,247302401163,07/03/2025 01:00:20,2025-07-03,-0.35,"49,287.45", Exchange Fee,USD,MESU5
DEMO4543231,247302401164,07/03/2025 01:00:20,2025-07-03,-0.19,"49,287.26", Clearing Fee,USD,MESU5
DEMO4543231,247302401165,07/03/2025 01:00:20,2025-07-03,-0.02,"49,287.24", Nfa Fee,USD,MESU5
DEMO4543231,247302401166,07/03/2025 01:00:20,2025-07-03,-0.35,"49,286.89", Commission,USD,MESU5
DEMO4543231,247302401172,07/03/2025 01:06:05,2025-07-03,-1.15,"49,285.74", Exchange Fee,USD,MBTN5
DEMO4543231,247302401173,07/03/2025 01:06:05,2025-07-03,-0.19,"49,285.55", Clearing Fee,USD,MBTN5
DEMO4543231,247302401174,07/03/2025 01:06:05,2025-07-03,-0.02,"49,285.53", Nfa Fee,USD,MBTN5
DEMO4543231,247302401175,07/03/2025 01:06:05,2025-07-03,-0.35,"49,285.18", Commission,USD,MBTN5
DEMO4543231,247302401181,07/03/2025 01:08:21,2025-07-03,-1.15,"49,284.03", Exchange Fee,USD,MBTN5
DEMO4543231,247302401182,07/03/2025 01:08:21,2025-07-03,-0.19,"49,283.84", Clearing Fee,USD,MBTN5
DEMO4543231,247302401183,07/03/2025 01:08:21,2025-07-03,-0.02,"49,283.82", Nfa Fee,USD,MBTN5
DEMO4543231,247302401184,07/03/2025 01:08:21,2025-07-03,-0.35,"49,283.47", Commission,USD,MBTN5
DEMO4543231,247302401187,07/03/2025 01:08:21,2025-07-03,0.50,"49,283.97", Trade Paired,USD,MBTN5
DEMO4543231,247302401192,07/03/2025 01:09:02,2025-07-03,-0.50,"49,283.47", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401193,07/03/2025 01:09:02,2025-07-03,-0.19,"49,283.28", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401194,07/03/2025 01:09:02,2025-07-03,-0.02,"49,283.26", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401195,07/03/2025 01:09:02,2025-07-03,-0.35,"49,282.91", Commission,USD,MGCQ5
DEMO4543231,247302401201,07/03/2025 01:15:12,2025-07-03,-0.50,"49,282.41", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401202,07/03/2025 01:15:12,2025-07-03,-0.19,"49,282.22", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401203,07/03/2025 01:15:12,2025-07-03,-0.02,"49,282.20", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401204,07/03/2025 01:15:12,2025-07-03,-0.35,"49,281.85", Commission,USD,MGCQ5
DEMO4543231,247302401207,07/03/2025 01:15:12,2025-07-03,9.00,"49,290.85", Trade Paired,USD,MGCQ5
DEMO4543231,247302401212,07/03/2025 01:18:10,2025-07-03,-1.15,"49,289.70", Exchange Fee,USD,MBTN5
DEMO4543231,247302401213,07/03/2025 01:18:10,2025-07-03,-0.19,"49,289.51", Clearing Fee,USD,MBTN5
DEMO4543231,247302401214,07/03/2025 01:18:10,2025-07-03,-0.02,"49,289.49", Nfa Fee,USD,MBTN5
DEMO4543231,247302401215,07/03/2025 01:18:10,2025-07-03,-0.35,"49,289.14", Commission,USD,MBTN5
DEMO4543231,247302401221,07/03/2025 01:19:05,2025-07-03,-1.15,"49,287.99", Exchange Fee,USD,MBTN5
DEMO4543231,247302401222,07/03/2025 01:19:05,2025-07-03,-0.19,"49,287.80", Clearing Fee,USD,MBTN5
DEMO4543231,247302401223,07/03/2025 01:19:05,2025-07-03,-0.02,"49,287.78", Nfa Fee,USD,MBTN5
DEMO4543231,247302401224,07/03/2025 01:19:05,2025-07-03,-0.35,"49,287.43", Commission,USD,MBTN5
DEMO4543231,247302401227,07/03/2025 01:19:05,2025-07-03,-4.00,"49,283.43", Trade Paired,USD,MBTN5
DEMO4543231,247302401232,07/03/2025 01:39:02,2025-07-03,-1.15,"49,282.28", Exchange Fee,USD,MBTN5
DEMO4543231,247302401233,07/03/2025 01:39:02,2025-07-03,-0.19,"49,282.09", Clearing Fee,USD,MBTN5
DEMO4543231,247302401234,07/03/2025 01:39:02,2025-07-03,-0.02,"49,282.07", Nfa Fee,USD,MBTN5
DEMO4543231,247302401235,07/03/2025 01:39:02,2025-07-03,-0.35,"49,281.72", Commission,USD,MBTN5
DEMO4543231,247302401241,07/03/2025 01:39:05,2025-07-03,-0.50,"49,281.22", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401242,07/03/2025 01:39:05,2025-07-03,-0.19,"49,281.03", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401243,07/03/2025 01:39:05,2025-07-03,-0.02,"49,281.01", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401244,07/03/2025 01:39:05,2025-07-03,-0.35,"49,280.66", Commission,USD,MGCQ5
DEMO4543231,247302401250,07/03/2025 01:42:07,2025-07-03,-1.15,"49,279.51", Exchange Fee,USD,MBTN5
DEMO4543231,247302401251,07/03/2025 01:42:07,2025-07-03,-0.19,"49,279.32", Clearing Fee,USD,MBTN5
DEMO4543231,247302401252,07/03/2025 01:42:07,2025-07-03,-0.02,"49,279.30", Nfa Fee,USD,MBTN5
DEMO4543231,247302401253,07/03/2025 01:42:07,2025-07-03,-0.35,"49,278.95", Commission,USD,MBTN5
DEMO4543231,247302401256,07/03/2025 01:42:07,2025-07-03,5.00,"49,283.95", Trade Paired,USD,MBTN5
DEMO4543231,247302401261,07/03/2025 01:42:16,2025-07-03,-0.50,"49,283.45", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401262,07/03/2025 01:42:16,2025-07-03,-0.19,"49,283.26", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401263,07/03/2025 01:42:16,2025-07-03,-0.02,"49,283.24", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401264,07/03/2025 01:42:16,2025-07-03,-0.35,"49,282.89", Commission,USD,MGCQ5
DEMO4543231,247302401267,07/03/2025 01:42:16,2025-07-03,10.00,"49,292.89", Trade Paired,USD,MGCQ5
DEMO4543231,247302401272,07/03/2025 01:49:02,2025-07-03,-0.35,"49,292.54", Exchange Fee,USD,MESU5
DEMO4543231,247302401273,07/03/2025 01:49:02,2025-07-03,-0.19,"49,292.35", Clearing Fee,USD,MESU5
DEMO4543231,247302401274,07/03/2025 01:49:02,2025-07-03,-0.02,"49,292.33", Nfa Fee,USD,MESU5
DEMO4543231,247302401275,07/03/2025 01:49:02,2025-07-03,-0.35,"49,291.98", Commission,USD,MESU5
DEMO4543231,247302401278,07/03/2025 01:49:02,2025-07-03,-15.00,"49,276.98", Trade Paired,USD,MESU5
DEMO4543231,247302401283,07/03/2025 01:51:02,2025-07-03,-0.50,"49,276.48", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401284,07/03/2025 01:51:02,2025-07-03,-0.19,"49,276.29", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401285,07/03/2025 01:51:02,2025-07-03,-0.02,"49,276.27", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401286,07/03/2025 01:51:02,2025-07-03,-0.35,"49,275.92", Commission,USD,MGCQ5
DEMO4543231,247302401292,07/03/2025 01:51:19,2025-07-03,-1.15,"49,274.77", Exchange Fee,USD,MBTN5
DEMO4543231,247302401293,07/03/2025 01:51:19,2025-07-03,-0.19,"49,274.58", Clearing Fee,USD,MBTN5
DEMO4543231,247302401294,07/03/2025 01:51:19,2025-07-03,-0.02,"49,274.56", Nfa Fee,USD,MBTN5
DEMO4543231,247302401295,07/03/2025 01:51:19,2025-07-03,-0.35,"49,274.21", Commission,USD,MBTN5
DEMO4543231,247302401301,07/03/2025 01:52:42,2025-07-03,-0.50,"49,273.71", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401302,07/03/2025 01:52:42,2025-07-03,-0.19,"49,273.52", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401303,07/03/2025 01:52:42,2025-07-03,-0.02,"49,273.50", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401304,07/03/2025 01:52:42,2025-07-03,-0.35,"49,273.15", Commission,USD,MGCQ5
DEMO4543231,247302401307,07/03/2025 01:52:42,2025-07-03,8.00,"49,281.15", Trade Paired,USD,MGCQ5
DEMO4543231,247302401312,07/03/2025 02:04:26,2025-07-03,-1.15,"49,280.00", Exchange Fee,USD,MBTN5
DEMO4543231,247302401313,07/03/2025 02:04:26,2025-07-03,-0.19,"49,279.81", Clearing Fee,USD,MBTN5
DEMO4543231,247302401314,07/03/2025 02:04:26,2025-07-03,-0.02,"49,279.79", Nfa Fee,USD,MBTN5
DEMO4543231,247302401315,07/03/2025 02:04:26,2025-07-03,-0.35,"49,279.44", Commission,USD,MBTN5
DEMO4543231,247302401318,07/03/2025 02:04:26,2025-07-03,-7.50,"49,271.94", Trade Paired,USD,MBTN5
DEMO4543231,247302401323,07/03/2025 02:06:00,2025-07-03,-0.50,"49,271.44", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401324,07/03/2025 02:06:00,2025-07-03,-0.19,"49,271.25", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401325,07/03/2025 02:06:00,2025-07-03,-0.02,"49,271.23", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401326,07/03/2025 02:06:00,2025-07-03,-0.35,"49,270.88", Commission,USD,MGCQ5
DEMO4543231,247302401332,07/03/2025 02:06:13,2025-07-03,-0.50,"49,270.38", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401333,07/03/2025 02:06:13,2025-07-03,-0.19,"49,270.19", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401334,07/03/2025 02:06:13,2025-07-03,-0.02,"49,270.17", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401335,07/03/2025 02:06:13,2025-07-03,-0.35,"49,269.82", Commission,USD,MGCQ5
DEMO4543231,247302401338,07/03/2025 02:06:13,2025-07-03,-12.00,"49,257.82", Trade Paired,USD,MGCQ5
DEMO4543231,247302401343,07/03/2025 02:09:07,2025-07-03,-1.15,"49,256.67", Exchange Fee,USD,MBTN5
DEMO4543231,247302401344,07/03/2025 02:09:07,2025-07-03,-0.19,"49,256.48", Clearing Fee,USD,MBTN5
DEMO4543231,247302401345,07/03/2025 02:09:07,2025-07-03,-0.02,"49,256.46", Nfa Fee,USD,MBTN5
DEMO4543231,247302401346,07/03/2025 02:09:07,2025-07-03,-0.35,"49,256.11", Commission,USD,MBTN5
DEMO4543231,247302401352,07/03/2025 02:12:12,2025-07-03,-1.15,"49,254.96", Exchange Fee,USD,MBTN5
DEMO4543231,247302401353,07/03/2025 02:12:12,2025-07-03,-0.19,"49,254.77", Clearing Fee,USD,MBTN5
DEMO4543231,247302401354,07/03/2025 02:12:12,2025-07-03,-0.02,"49,254.75", Nfa Fee,USD,MBTN5
DEMO4543231,247302401355,07/03/2025 02:12:12,2025-07-03,-0.35,"49,254.40", Commission,USD,MBTN5
DEMO4543231,247302401358,07/03/2025 02:12:12,2025-07-03,-10.50,"49,243.90", Trade Paired,USD,MBTN5
DEMO4543231,247302401363,07/03/2025 02:21:01,2025-07-03,-0.50,"49,243.40", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401364,07/03/2025 02:21:01,2025-07-03,-0.19,"49,243.21", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401365,07/03/2025 02:21:01,2025-07-03,-0.02,"49,243.19", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401366,07/03/2025 02:21:01,2025-07-03,-0.35,"49,242.84", Commission,USD,MGCQ5
DEMO4543231,247302401372,07/03/2025 02:21:40,2025-07-03,-1.15,"49,241.69", Exchange Fee,USD,MBTN5
DEMO4543231,247302401373,07/03/2025 02:21:40,2025-07-03,-0.19,"49,241.50", Clearing Fee,USD,MBTN5
DEMO4543231,247302401374,07/03/2025 02:21:40,2025-07-03,-0.02,"49,241.48", Nfa Fee,USD,MBTN5
DEMO4543231,247302401375,07/03/2025 02:21:40,2025-07-03,-0.35,"49,241.13", Commission,USD,MBTN5
DEMO4543231,247302401381,07/03/2025 02:21:41,2025-07-03,-1.15,"49,239.98", Exchange Fee,USD,MBTN5
DEMO4543231,247302401382,07/03/2025 02:21:41,2025-07-03,-0.19,"49,239.79", Clearing Fee,USD,MBTN5
DEMO4543231,247302401383,07/03/2025 02:21:41,2025-07-03,-0.02,"49,239.77", Nfa Fee,USD,MBTN5
DEMO4543231,247302401384,07/03/2025 02:21:41,2025-07-03,-0.35,"49,239.42", Commission,USD,MBTN5
DEMO4543231,247302401387,07/03/2025 02:21:41,2025-07-03,-1.50,"49,237.92", Trade Paired,USD,MBTN5
DEMO4543231,247302401392,07/03/2025 02:25:49,2025-07-03,-0.50,"49,237.42", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401393,07/03/2025 02:25:49,2025-07-03,-0.19,"49,237.23", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401394,07/03/2025 02:25:49,2025-07-03,-0.02,"49,237.21", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401395,07/03/2025 02:25:49,2025-07-03,-0.35,"49,236.86", Commission,USD,MGCQ5
DEMO4543231,247302401398,07/03/2025 02:25:49,2025-07-03,-9.00,"49,227.86", Trade Paired,USD,MGCQ5
DEMO4543231,247302401403,07/03/2025 02:30:09,2025-07-03,-1.15,"49,226.71", Exchange Fee,USD,MBTN5
DEMO4543231,247302401404,07/03/2025 02:30:09,2025-07-03,-0.19,"49,226.52", Clearing Fee,USD,MBTN5
DEMO4543231,247302401405,07/03/2025 02:30:09,2025-07-03,-0.02,"49,226.50", Nfa Fee,USD,MBTN5
DEMO4543231,247302401406,07/03/2025 02:30:09,2025-07-03,-0.35,"49,226.15", Commission,USD,MBTN5
DEMO4543231,247302401412,07/03/2025 02:30:44,2025-07-03,-1.15,"49,225.00", Exchange Fee,USD,MBTN5
DEMO4543231,247302401413,07/03/2025 02:30:44,2025-07-03,-0.19,"49,224.81", Clearing Fee,USD,MBTN5
DEMO4543231,247302401414,07/03/2025 02:30:44,2025-07-03,-0.02,"49,224.79", Nfa Fee,USD,MBTN5
DEMO4543231,247302401415,07/03/2025 02:30:44,2025-07-03,-0.35,"49,224.44", Commission,USD,MBTN5
DEMO4543231,247302401418,07/03/2025 02:30:44,2025-07-03,-1.50,"49,222.94", Trade Paired,USD,MBTN5
DEMO4543231,247302401423,07/03/2025 02:39:21,2025-07-03,-1.15,"49,221.79", Exchange Fee,USD,MBTN5
DEMO4543231,247302401424,07/03/2025 02:39:21,2025-07-03,-0.19,"49,221.60", Clearing Fee,USD,MBTN5
DEMO4543231,247302401425,07/03/2025 02:39:21,2025-07-03,-0.02,"49,221.58", Nfa Fee,USD,MBTN5
DEMO4543231,247302401426,07/03/2025 02:39:21,2025-07-03,-0.35,"49,221.23", Commission,USD,MBTN5
DEMO4543231,247302401432,07/03/2025 02:43:09,2025-07-03,-1.15,"49,220.08", Exchange Fee,USD,MBTN5
DEMO4543231,247302401433,07/03/2025 02:43:09,2025-07-03,-0.19,"49,219.89", Clearing Fee,USD,MBTN5
DEMO4543231,247302401434,07/03/2025 02:43:09,2025-07-03,-0.02,"49,219.87", Nfa Fee,USD,MBTN5
DEMO4543231,247302401435,07/03/2025 02:43:09,2025-07-03,-0.35,"49,219.52", Commission,USD,MBTN5
DEMO4543231,247302401438,07/03/2025 02:43:09,2025-07-03,6.50,"49,226.02", Trade Paired,USD,MBTN5
DEMO4543231,247302401443,07/03/2025 02:45:05,2025-07-03,-0.35,"49,225.67", Exchange Fee,USD,MESU5
DEMO4543231,247302401444,07/03/2025 02:45:05,2025-07-03,-0.19,"49,225.48", Clearing Fee,USD,MESU5
DEMO4543231,247302401445,07/03/2025 02:45:05,2025-07-03,-0.02,"49,225.46", Nfa Fee,USD,MESU5
DEMO4543231,247302401446,07/03/2025 02:45:05,2025-07-03,-0.35,"49,225.11", Commission,USD,MESU5
DEMO4543231,247302401452,07/03/2025 02:45:11,2025-07-03,-1.15,"49,223.96", Exchange Fee,USD,MBTN5
DEMO4543231,247302401453,07/03/2025 02:45:11,2025-07-03,-0.19,"49,223.77", Clearing Fee,USD,MBTN5
DEMO4543231,247302401454,07/03/2025 02:45:11,2025-07-03,-0.02,"49,223.75", Nfa Fee,USD,MBTN5
DEMO4543231,247302401455,07/03/2025 02:45:11,2025-07-03,-0.35,"49,223.40", Commission,USD,MBTN5
DEMO4543231,247302401461,07/03/2025 02:48:02,2025-07-03,-0.50,"49,222.90", Exchange Fee,USD,MGCQ5
DEMO4543231,247302401462,07/03/2025 02:48:02,2025-07-03,-0.19,"49,222.71", Clearing Fee,USD,MGCQ5
DEMO4543231,247302401463,07/03/2025 02:48:02,2025-07-03,-0.02,"49,222.69", Nfa Fee,USD,MGCQ5
DEMO4543231,247302401464,07/03/2025 02:48:02,2025-07-03,-0.35,"49,222.34", Commission,USD,MGCQ5
DEMO4543231,247302401470,07/03/2025 02:48:46,2025-07-03,-1.15,"49,221.19", Exchange Fee,USD,MBTN5
DEMO4543231,247302401471,07/03/2025 02:48:46,2025-07-03,-0.19,"49,221.00", Clearing Fee,USD,MBTN5
